tanggal,temp_min_c,temp_max_c,temp_avg_c,humidity_avg_percent,precip_mm,sunshine_duration_hours,wind_speed_max_ms,wind_dir_max_deg,wind_speed_avg_ms,wind_dir_common_deg,source_file
2019-10-06,26,33.6,29.1,70,0,5.7,3,130,1,C,laporan_iklim_harian-250525114552.xlsx
2019-11-06,26,33.8,29.7,74,0,6.2,3,330,1,C,laporan_iklim_harian-250525114552.xlsx
2019-12-06,27,33.4,29.7,74,0,5,3,330,1,C,laporan_iklim_harian-250525114552.xlsx
2019-06-13,28,32.4,29.8,75,0,5.5,5,280,1,C,laporan_iklim_harian-250525114552.xlsx
2019-06-14,26,31.6,28.6,78,0,4.2,4,230,1,C,laporan_iklim_harian-250525114552.xlsx
2019-06-15,26,32.4,29.2,77,5,2,3,80,1,C,laporan_iklim_harian-250525114552.xlsx
2019-06-16,27,33.6,29.5,74,0,4,5,290,2,C,laporan_iklim_harian-250525114552.xlsx
2019-06-17,25,33.2,29.3,72,0,2.5,4,100,1,C,laporan_iklim_harian-250525114552.xlsx
2019-06-18,25,33.4,28.8,70,0,4.8,3,150,1,C,laporan_iklim_harian-250525114552.xlsx
2019-06-19,25,34.4,29.5,72,,6.2,4,110,1,C,laporan_iklim_harian-250525114552.xlsx
2019-06-20,27,34.4,29.6,66,0,6.5,4,290,1,C,laporan_iklim_harian-250525114552.xlsx
2019-06-21,26,33.2,28.6,72,0,5.3,6,310,1,C,laporan_iklim_harian-250525114552.xlsx
2019-06-22,26,32.2,28.5,71,0,6.5,3,300,1,C,laporan_iklim_harian-250525114552.xlsx
2019-06-23,26,32.4,28.9,72,0,6.5,6,70,2,C,laporan_iklim_harian-250525114552.xlsx
2019-06-24,25,33.4,29.2,69,0,4.4,3,70,1,C,laporan_iklim_harian-250525114552.xlsx
2019-06-25,25,34.2,29.1,67,0,4.2,5,70,2,C,laporan_iklim_harian-250525114552.xlsx
2019-06-26,26,33.6,29.1,67,0,6.5,3,300,1,C,laporan_iklim_harian-250525114552.xlsx
2019-06-27,25,33.2,28.4,72,0,5,4,320,1,C,laporan_iklim_harian-250525114552.xlsx
2019-06-28,26,33.4,29.1,69,0,6.5,5,70,1,C,laporan_iklim_harian-250525114552.xlsx
2019-06-29,25,33.4,28.7,66,0,5.5,3,100,1,C,laporan_iklim_harian-250525114552.xlsx
2019-06-30,26,33.6,28.8,65,0,6.2,4,320,1,C,laporan_iklim_harian-250525114552.xlsx
2019-01-07,26,33.4,28.7,70,0,6.6,4,80,1,C,laporan_iklim_harian-250525114600.xlsx
2019-02-07,25,33,28.7,68,0,6.5,4,160,1,C,laporan_iklim_harian-250525114600.xlsx
2019-03-07,26,33.4,28.8,72,0,6.2,4,230,1,C,laporan_iklim_harian-250525114600.xlsx
2019-04-07,26,32.4,29,75,,6,5,280,1,C,laporan_iklim_harian-250525114600.xlsx
2019-05-07,25,33,29.5,70,0,3,4,70,1,C,laporan_iklim_harian-250525114600.xlsx
2019-06-07,25,33.6,29.3,72,0,2.6,3,90,1,C,laporan_iklim_harian-250525114600.xlsx
2019-07-07,27,33.2,29.2,72,0,6.5,4,150,2,E,laporan_iklim_harian-250525114600.xlsx
2019-08-07,26,33.8,29,72,0,5.2,5,80,2,C,laporan_iklim_harian-250525114600.xlsx
2019-09-07,26,33.2,28.7,75,,6.3,4,300,1,C,laporan_iklim_harian-250525114600.xlsx
2019-10-07,25,32.4,27.9,76,0,5.5,5,60,2,C,laporan_iklim_harian-250525114600.xlsx
2019-11-07,25,32.8,28.4,68,0,6.1,4,210,1,C,laporan_iklim_harian-250525114600.xlsx
2019-12-07,26,33.4,29.4,61,,6.5,4,260,1,C,laporan_iklim_harian-250525114600.xlsx
2019-07-13,26,32.4,28.3,70,0,6.2,6,300,2,C,laporan_iklim_harian-250525114600.xlsx
2019-07-14,26,31.4,28.2,68,0,5.8,3,20,1,C,laporan_iklim_harian-250525114600.xlsx
2019-07-15,24,31.6,27.4,66,0,3,3,100,1,C,laporan_iklim_harian-250525114600.xlsx
2019-07-16,25,32.2,28.1,64,0,6,5,290,1,C,laporan_iklim_harian-250525114600.xlsx
2019-07-17,24,32.4,27.4,64,0,6.4,4,330,1,C,laporan_iklim_harian-250525114600.xlsx
2019-07-18,24,33.4,28.1,62,0,6.2,3,120,1,C,laporan_iklim_harian-250525114600.xlsx
2019-07-19,25,34,29.9,62,0,6.3,4,90,1,C,laporan_iklim_harian-250525114600.xlsx
2019-07-20,27,32.8,29.8,68,0,3.6,6,300,2,C,laporan_iklim_harian-250525114600.xlsx
2019-07-21,27,33.4,29.2,68,0,4.2,3,20,1,C,laporan_iklim_harian-250525114600.xlsx
2019-07-22,27,32.2,29.3,72,0,6.5,5,320,1,C,laporan_iklim_harian-250525114600.xlsx
2019-07-23,26,33.6,29,59,0,4.5,4,110,2,C,laporan_iklim_harian-250525114600.xlsx
2019-07-24,26,33,29.3,60,0,6.3,3,250,1,C,laporan_iklim_harian-250525114600.xlsx
2019-07-25,25,32.4,28.5,68,0,5.5,4,20,2,E,laporan_iklim_harian-250525114600.xlsx
2019-07-26,25,32.6,28.2,70,0,6.5,5,330,2,C,laporan_iklim_harian-250525114600.xlsx
2019-07-27,26,32.4,28.2,72,0,6.2,4,260,1,C,laporan_iklim_harian-250525114600.xlsx
2019-07-28,25,31.8,28.7,71,,6,4,310,1,C,laporan_iklim_harian-250525114600.xlsx
2019-07-29,27,31.4,28.6,74,0,6.2,7,310,1,C,laporan_iklim_harian-250525114600.xlsx
2019-07-30,26,32.6,28.5,69,0,5.2,5,320,1,C,laporan_iklim_harian-250525114600.xlsx
2019-07-31,25,34,28.8,65,0,5,5,270,1,C,laporan_iklim_harian-250525114600.xlsx
2019-01-08,25,33.2,28.1,66,0,6.2,4,260,2,W,laporan_iklim_harian-250525114609.xlsx
2019-02-08,25,32.4,28.4,70,0,6.1,4,330,2,C,laporan_iklim_harian-250525114609.xlsx
2019-03-08,25,32.2,28.3,70,0,6.2,4,300,1,C,laporan_iklim_harian-250525114609.xlsx
2019-04-08,25,33.4,28.1,62,0,4.2,3,120,1,C,laporan_iklim_harian-250525114609.xlsx
2019-05-08,25,31.8,28,68,,5.8,5,290,2,C,laporan_iklim_harian-250525114609.xlsx
2019-06-08,24,31.2,26.6,60,0,5.8,4,310,1,C,laporan_iklim_harian-250525114609.xlsx
2019-07-08,24,33.2,27.8,61,0,6.2,4,60,1,C,laporan_iklim_harian-250525114609.xlsx
2019-08-08,25,31.8,27.7,63,0,6,3,260,1,C,laporan_iklim_harian-250525114609.xlsx
2019-09-08,24,31.8,27.5,72,,4.2,5,160,2,C,laporan_iklim_harian-250525114609.xlsx
2019-10-08,25,32,27.9,70,0,4.8,3,280,1,C,laporan_iklim_harian-250525114609.xlsx
2019-11-08,25,32.4,27.9,71,0,6,5,340,2,C,laporan_iklim_harian-250525114609.xlsx
2019-12-08,26,33.4,28.6,66,0,5.8,4,300,1,C,laporan_iklim_harian-250525114609.xlsx
2019-08-13,25,33.4,29,70,0,6,4,80,2,C,laporan_iklim_harian-250525114609.xlsx
2019-08-14,26,32.4,28.6,73,0,7.1,4,60,2,C,laporan_iklim_harian-250525114609.xlsx
2019-08-15,26,32,28.6,74,0,4,4,280,2,C,laporan_iklim_harian-250525114609.xlsx
2019-08-16,27,32,28.6,71,0,5.3,3,230,1,C,laporan_iklim_harian-250525114609.xlsx
2019-08-17,27,32.4,28.9,72,0,1,7,330,2,C,laporan_iklim_harian-250525114609.xlsx
2019-08-18,25,33.4,28.2,66,0,3.3,4,50,1,C,laporan_iklim_harian-250525114609.xlsx
2019-08-19,25,31.6,27.5,70,0,6.5,5,330,1,C,laporan_iklim_harian-250525114609.xlsx
2019-08-20,25,32.6,28.3,62,0,6.5,4,300,1,C,laporan_iklim_harian-250525114609.xlsx
2019-08-21,26,33.6,29.4,63,,5.5,6,60,2,C,laporan_iklim_harian-250525114609.xlsx
2019-08-22,26,32,28.8,70,0,6.6,4,330,1,C,laporan_iklim_harian-250525114609.xlsx
2019-08-23,26,31.4,28.3,72,0,3.5,4,330,2,C,laporan_iklim_harian-250525114609.xlsx
2019-08-24,25,31.8,28,69,0,5.5,3,60,1,C,laporan_iklim_harian-250525114609.xlsx
2019-08-25,26,31.6,28,68,0,6.6,4,310,1,C,laporan_iklim_harian-250525114609.xlsx
2019-08-26,26,32.2,28.4,70,0,6.8,7,330,2,C,laporan_iklim_harian-250525114609.xlsx
2019-08-27,26,32,28.6,74,0,3.2,4,290,1,C,laporan_iklim_harian-250525114609.xlsx
2019-08-28,27,32.5,28.7,76,0,6.3,4,170,1,C,laporan_iklim_harian-250525114609.xlsx
2019-08-29,25,33.6,28.9,70,0,3.9,3,300,1,C,laporan_iklim_harian-250525114609.xlsx
2019-08-30,25,33.4,29.2,69,0,5,5,100,2,C,laporan_iklim_harian-250525114609.xlsx
2019-08-31,25,32.6,27.7,69,0,7,4,140,1,C,laporan_iklim_harian-250525114609.xlsx
2019-01-09,25,32.5,28.1,72,0,7,4,170,1,C,laporan_iklim_harian-250525114622.xlsx
2019-02-09,25,32.6,28.3,73,0,5.3,5,310,2,C,laporan_iklim_harian-250525114622.xlsx
2019-03-09,26,33.2,29,71,0,6.4,4,220,1,C,laporan_iklim_harian-250525114622.xlsx
2019-04-09,25,31.8,28.8,71,0,5,6,330,2,C,laporan_iklim_harian-250525114622.xlsx
2019-05-09,25,31.8,28.8,72,0,5.5,5,170,2,C,laporan_iklim_harian-250525114622.xlsx
2019-06-09,25,32,28,70,0,4.4,4,290,1,C,laporan_iklim_harian-250525114622.xlsx
2019-07-09,26,33,28.5,69,0,5.2,3,100,1,C,laporan_iklim_harian-250525114622.xlsx
2019-08-09,26,33,28.9,65,0,6,3,21,1,C,laporan_iklim_harian-250525114622.xlsx
2019-09-09,25,32,28.5,70,0,5,5,320,1,C,laporan_iklim_harian-250525114622.xlsx
2019-11-09,25,34.6,28.6,66,0,8,3,40,1,C,laporan_iklim_harian-250525114622.xlsx
2019-12-09,25,32.8,28.4,62,0,8.5,3,250,1,C,laporan_iklim_harian-250525114622.xlsx
2019-09-13,25,32,28.2,64,0,5,5,280,1,C,laporan_iklim_harian-250525114622.xlsx
2019-09-14,24,31.6,27,67,0,6,4,260,1,C,laporan_iklim_harian-250525114622.xlsx
2019-09-15,24,32.6,27.9,70,0,7,4,330,1,C,laporan_iklim_harian-250525114622.xlsx
2019-09-16,26,32.8,28.9,68,0,7.5,3,230,1,C,laporan_iklim_harian-250525114622.xlsx
2019-09-17,25,33,29.5,67,,6,5,100,2,C,laporan_iklim_harian-250525114622.xlsx
2019-09-18,25,33.4,28.4,78,0,6.8,6,290,2,C,laporan_iklim_harian-250525114622.xlsx
2019-09-19,26,33.6,29.6,71,0,6.7,4,80,2,C,laporan_iklim_harian-250525114622.xlsx
2019-09-20,26,33.4,28.9,67,0,7,4,290,1,C,laporan_iklim_harian-250525114622.xlsx
2019-09-21,26,33,29.1,64,0,8.3,3,250,1,C,laporan_iklim_harian-250525114622.xlsx
2019-09-22,25,32,28.5,70,,6.8,3,260,1,C,laporan_iklim_harian-250525114622.xlsx
2019-09-23,26,33.2,29,70,0,8,3,100,2,E,laporan_iklim_harian-250525114622.xlsx
2019-09-24,26,33.8,29.7,66,0,7,3,150,1,C,laporan_iklim_harian-250525114622.xlsx
2019-09-25,25,32.2,28.8,72,0,7,5,340,2,C,laporan_iklim_harian-250525114622.xlsx
2019-09-26,27,35,29.9,70,0,7.3,6,310,1,C,laporan_iklim_harian-250525114622.xlsx
2019-09-27,27,33.6,29.9,68,0,8.5,4,330,2,C,laporan_iklim_harian-250525114622.xlsx
2019-09-28,27,32.4,29.4,71,0,6.5,4,120,1,C,laporan_iklim_harian-250525114622.xlsx
2019-09-29,27,32.4,29.1,72,0,5,4,60,1,C,laporan_iklim_harian-250525114622.xlsx
2019-09-30,27,34,29.6,67,0,8,5,90,1,C,laporan_iklim_harian-250525114622.xlsx
2019-01-10,26,32.4,28.6,70,0,6.3,4,330,1,C,laporan_iklim_harian-250525114629.xlsx
2019-02-10,26,32.8,29.3,70,0,7.5,5,300,1,C,laporan_iklim_harian-250525114629.xlsx
2019-03-10,27,32.2,29.3,71,,8,6,320,2,C,laporan_iklim_harian-250525114629.xlsx
2019-04-10,27,34.2,29.8,66,,6.5,6,100,2,C,laporan_iklim_harian-250525114629.xlsx
2019-05-10,26,35,29.7,61,0,8.8,3,60,1,C,laporan_iklim_harian-250525114629.xlsx
2019-06-10,27,34,29.6,61,0,8,3,90,1,C,laporan_iklim_harian-250525114629.xlsx
2019-07-10,25,34.2,29.9,59,0,6.8,7,40,2,C,laporan_iklim_harian-250525114629.xlsx
2019-08-10,27,32.6,29.3,68,0,6.3,4,320,2,C,laporan_iklim_harian-250525114629.xlsx
2019-09-10,26,32.8,29,73,1,7.8,5,280,1,C,laporan_iklim_harian-250525114629.xlsx
2019-10-10,25,32.4,28.8,75,0,8.5,8,290,2,C,laporan_iklim_harian-250525114629.xlsx
2019-11-10,27,33.6,29.8,66,0,6,4,200,1,C,laporan_iklim_harian-250525114629.xlsx
2019-12-10,25,32.4,29.4,70,0,6,7,330,2,C,laporan_iklim_harian-250525114629.xlsx
2019-10-13,26,32.4,29,70,0,6.2,5,310,2,C,laporan_iklim_harian-250525114629.xlsx
2019-10-14,27,32.8,29.3,72,0,5.7,3,80,1,C,laporan_iklim_harian-250525114629.xlsx
2019-10-15,27,31.8,29.5,70,0,7,3,100,1,C,laporan_iklim_harian-250525114629.xlsx
2019-10-16,26,32.8,29.4,67,0,7.5,3,120,1,C,laporan_iklim_harian-250525114629.xlsx
2019-10-17,26,32.2,29.6,71,,6,7,360,1,C,laporan_iklim_harian-250525114629.xlsx
2019-10-18,27,32.2,29.4,71,0,6.2,6,310,1,C,laporan_iklim_harian-250525114629.xlsx
2019-10-19,27,33,30,71,0,5.4,5,80,1,C,laporan_iklim_harian-250525114629.xlsx
2019-10-20,27,34,29.5,70,0,7.8,4,20,1,C,laporan_iklim_harian-250525114629.xlsx
2019-10-21,26,34.8,30.7,65,0,7,3,150,1,C,laporan_iklim_harian-250525114629.xlsx
2019-10-22,26,34.6,30.3,66,,7.8,4,360,1,C,laporan_iklim_harian-250525114629.xlsx
2019-10-23,27,34,30.4,64,0,9,5,290,1,C,laporan_iklim_harian-250525114629.xlsx
2019-10-24,27,33.6,29.9,68,0,8.2,4,280,1,C,laporan_iklim_harian-250525114629.xlsx
2019-10-25,27,33.8,30.2,71,,8.6,4,180,2,C,laporan_iklim_harian-250525114629.xlsx
2019-10-26,27,33.8,29.5,72,0,8,8,330,2,C,laporan_iklim_harian-250525114629.xlsx
2019-10-27,27,32,29.3,74,0,8,5,290,1,C,laporan_iklim_harian-250525114629.xlsx
2019-10-28,27,32.4,29.3,73,0,2.7,4,90,1,C,laporan_iklim_harian-250525114629.xlsx
2019-10-29,26,32.6,29.3,73,0,5,4,90,1,C,laporan_iklim_harian-250525114629.xlsx
2019-10-30,26,33,29.2,70,,6,8,330,2,C,laporan_iklim_harian-250525114629.xlsx
2019-10-31,27,32.6,29.7,68,0,8,6,300,2,NW,laporan_iklim_harian-250525114629.xlsx
2019-01-11,27,34.4,28.3,75,0,7.8,5,280,2,C,laporan_iklim_harian-250525114639.xlsx
2019-02-11,25,33.4,28.9,68,1,5.5,5,200,1,C,laporan_iklim_harian-250525114639.xlsx
2019-03-11,25,32.8,29.1,70,0.2,6,4,290,1,C,laporan_iklim_harian-250525114639.xlsx
2019-04-11,27,33.8,29.6,68,0,7,5,310,2,C,laporan_iklim_harian-250525114639.xlsx
2019-05-11,27,33.4,29.7,69,1.6,4.3,4,300,1,C,laporan_iklim_harian-250525114639.xlsx
2019-06-11,25,33.6,29.2,74,33,7,5,270,2,C,laporan_iklim_harian-250525114639.xlsx
2019-07-11,25,33,28.7,69,0,6.5,4,200,1,C,laporan_iklim_harian-250525114639.xlsx
2019-08-11,26,32.8,28.8,68,0,8,5,290,2,C,laporan_iklim_harian-250525114639.xlsx
2019-09-11,26,34.2,29.8,65,0,8.7,5,280,2,C,laporan_iklim_harian-250525114639.xlsx
2019-10-11,26,32.8,29.4,72,0,8.5,5,300,1,C,laporan_iklim_harian-250525114639.xlsx
2019-11-11,27,33.6,30.1,63,0,5.2,4,200,1,C,laporan_iklim_harian-250525114639.xlsx
2019-12-11,26,33,29.9,71,0,7,4,340,1,C,laporan_iklim_harian-250525114639.xlsx
2019-11-14,28,30.6,28.5,77,0,1.2,5,80,1,C,laporan_iklim_harian-250525114639.xlsx
2019-11-15,26,34.6,29.9,70,1,0.5,5,360,2,C,laporan_iklim_harian-250525114639.xlsx
2019-11-16,27,34,30.4,66,0,8.8,4,270,1,C,laporan_iklim_harian-250525114639.xlsx
2019-11-17,27,33.8,30.3,62,0,8,3,230,1,C,laporan_iklim_harian-250525114639.xlsx
2019-11-18,25,34.2,29.7,71,,8,4,40,1,C,laporan_iklim_harian-250525114639.xlsx
2019-11-19,27,33,29.7,70,0,5.2,4,100,1,C,laporan_iklim_harian-250525114639.xlsx
2019-11-20,25,33.4,29.8,70,,8,5,310,2,C,laporan_iklim_harian-250525114639.xlsx
2019-11-21,27,32.4,28.8,77,0,7.8,8,320,2,C,laporan_iklim_harian-250525114639.xlsx
2019-11-22,27,32.4,29.6,74,0,5.3,4,320,1,C,laporan_iklim_harian-250525114639.xlsx
2019-11-23,27,32.6,29.8,73,0,3.2,5,330,1,C,laporan_iklim_harian-250525114639.xlsx
2019-11-24,27,33.4,29.9,71,0,2.5,3,350,1,C,laporan_iklim_harian-250525114639.xlsx
2019-11-25,27,32.8,29.4,77,1.6,7,5,330,1,C,laporan_iklim_harian-250525114639.xlsx
2019-11-27,28,32.4,30.1,73,0,6.4,4,310,2,C,laporan_iklim_harian-250525114639.xlsx
2019-11-28,27,33.8,30.2,74,0,3,7,320,2,C,laporan_iklim_harian-250525114639.xlsx
2019-11-29,27,33,29.7,73,1.8,7,4,190,1,C,laporan_iklim_harian-250525114639.xlsx
2019-11-30,25,32.4,29.2,74,9.9,3.5,3,300,1,C,laporan_iklim_harian-250525114639.xlsx
2019-01-12,26,33.8,29.9,76,8.5,5.5,4,320,1,C,laporan_iklim_harian-250525114648.xlsx
2019-02-12,27,33.8,30.1,73,8.6,9,6,340,2,C,laporan_iklim_harian-250525114648.xlsx
2019-03-12,27,33.4,30,72,0,5,5,290,2,C,laporan_iklim_harian-250525114648.xlsx
2019-04-12,26,33,29.9,76,0,6,8,140,2,C,laporan_iklim_harian-250525114648.xlsx
2019-05-12,25,32,29.1,78,16.5,7.2,7,280,2,C,laporan_iklim_harian-250525114648.xlsx
2019-06-12,27,31,28.7,82,22.5,5.7,5,200,1,C,laporan_iklim_harian-250525114648.xlsx
2019-07-12,25,32.4,27.8,81,1.5,0.2,7,330,2,C,laporan_iklim_harian-250525114648.xlsx
2019-09-12,27,33,29.4,75,0,8,6,310,2,C,laporan_iklim_harian-250525114648.xlsx
2019-10-12,27,30.6,28.5,77,0,7.3,5,320,1,C,laporan_iklim_harian-250525114648.xlsx
2019-11-12,26,33,28.1,77,0,0,6,260,2,C,laporan_iklim_harian-250525114648.xlsx
2019-12-13,26,31.8,28.6,78,0.8,1.2,6,300,2,C,laporan_iklim_harian-250525114648.xlsx
2019-12-14,26,32,29,73,0,3,6,330,2,C,laporan_iklim_harian-250525114648.xlsx
2019-12-15,27,32,29.4,74,0,6.3,4,290,1,C,laporan_iklim_harian-250525114648.xlsx
2019-12-16,27,31.6,28.8,80,0,4.7,5,290,1,C,laporan_iklim_harian-250525114648.xlsx
2019-12-17,25,31.8,26.9,87,4.2,0,6,290,1,C,laporan_iklim_harian-250525114648.xlsx
2019-12-18,25,33.2,28.8,78,40,2.2,4,40,1,C,laporan_iklim_harian-250525114648.xlsx
2019-12-19,26,32.6,28.7,80,0,8.4,4,290,1,C,laporan_iklim_harian-250525114648.xlsx
2019-12-20,26,33,29.2,70,0,4.7,3,250,1,C,laporan_iklim_harian-250525114648.xlsx
2019-12-21,25,32.2,29.3,72,,5,7,310,2,C,laporan_iklim_harian-250525114648.xlsx
2019-12-22,25,32.4,27.5,86,24.5,5.5,5,300,1,C,laporan_iklim_harian-250525114648.xlsx
2019-12-23,25,32.8,28.2,82,4.8,3.8,6,250,2,C,laporan_iklim_harian-250525114648.xlsx
2019-12-24,25,32.6,28.7,74,16,4.9,3,300,1,C,laporan_iklim_harian-250525114648.xlsx
2019-12-25,25,29.8,26.3,92,38,6.5,3,320,0,C,laporan_iklim_harian-250525114648.xlsx
2019-12-26,25,31.6,27.9,82,27.4,0.2,3,280,1,C,laporan_iklim_harian-250525114648.xlsx
2019-12-27,26,31.6,27.3,85,3,3.6,4,260,1,C,laporan_iklim_harian-250525114648.xlsx
2019-12-28,25,30.2,26.9,86,36.5,2.5,7,300,2,C,laporan_iklim_harian-250525114648.xlsx
2019-12-29,25,30.2,27.5,84,10.2,2.7,4,130,1,C,laporan_iklim_harian-250525114648.xlsx
2019-12-30,25,32.6,28.9,75,0.8,1,6,260,2,C,laporan_iklim_harian-250525114648.xlsx
2019-12-31,26,31.2,27.6,83,0,9,5,300,2,NW,laporan_iklim_harian-250525114648.xlsx
01-01-2020,25,28.8,26.8,90,145.3,4.5,3,290,1,C,laporan_iklim_harian-250525094143.xlsx
02-01-2020,25,30.8,27.6,80,58.8,0,4,250,2,C,laporan_iklim_harian-250525094143.xlsx
04-01-2020,25.6,31.2,28.3,82,2.5,0,6,330,2,C,laporan_iklim_harian-250525094143.xlsx
05-01-2020,26.8,29.6,27.9,85,0.2,0.4,5,320,1,C,laporan_iklim_harian-250525094143.xlsx
06-01-2020,25,30,27,87,18.2,0,5,23,1,C,laporan_iklim_harian-250525094143.xlsx
07-01-2020,25.2,30,26.9,89,15,1.2,4,320,1,C,laporan_iklim_harian-250525094143.xlsx
08-01-2020,25,30.8,28.2,80,2.8,2.5,5,280,1,C,laporan_iklim_harian-250525094143.xlsx
09-01-2020,25,31,27.7,85,28.7,0,5,310,2,W,laporan_iklim_harian-250525094143.xlsx
10-01-2020,24.4,29.2,25.9,90,23.6,0,4,310,1,C,laporan_iklim_harian-250525094143.xlsx
11-01-2020,24.6,30,26.5,87,20.4,0,5,290,2,W,laporan_iklim_harian-250525094143.xlsx
12-01-2020,25.2,31.4,27.9,80,4.3,0.5,4,230,1,C,laporan_iklim_harian-250525094143.xlsx
13-01-2020,25.4,30.6,27.5,82,1.5,6,3,270,1,C,laporan_iklim_harian-250525094143.xlsx
14-01-2020,26,32,28.5,80,0.5,1,7,350,3,NW,laporan_iklim_harian-250525094143.xlsx
15-01-2020,25.6,31,27.9,82,33.8,7.8,4,320,1,C,laporan_iklim_harian-250525094143.xlsx
16-01-2020,25.6,31,28.2,83,0,3.2,6,310,2,C,laporan_iklim_harian-250525094143.xlsx
18-01-2020,24,30.6,27.5,81,78.5,6,3,290,1,C,laporan_iklim_harian-250525094143.xlsx
19-01-2020,25,32,28.1,78,3.8,2,4,320,1,C,laporan_iklim_harian-250525094143.xlsx
21-01-2020,26.4,31.2,28.6,82,2.4,2.4,5,330,1,C,laporan_iklim_harian-250525094143.xlsx
22-01-2020,26.8,34.4,29,80,0.3,4.2,5,330,1,C,laporan_iklim_harian-250525094143.xlsx
23-01-2020,25.4,33.8,28.3,83,74,4,5,340,1,C,laporan_iklim_harian-250525094143.xlsx
24-01-2020,26,27.4,26.8,92,7.8,4.7,2,118,0,C,laporan_iklim_harian-250525094143.xlsx
25-01-2020,25.8,29.6,27.1,89,123.7,0,4,330,1,C,laporan_iklim_harian-250525094143.xlsx
26-01-2020,25.8,31.6,28.2,84,7.4,0.5,5,330,2,C,laporan_iklim_harian-250525094143.xlsx
27-01-2020,25.8,31.6,28.3,80,12.3,7,5,300,1,C,laporan_iklim_harian-250525094143.xlsx
29-01-2020,27.2,32.4,29.5,80,0,6.6,6,340,3,NW,laporan_iklim_harian-250525094143.xlsx
30-01-2020,24.4,31,27.4,82,22,6.5,4,310,1,C,laporan_iklim_harian-250525094143.xlsx
01-02-2020,24.8,27.6,26.1,92,48.5,0,2,100,1,C,laporan_iklim_harian-250525094152.xlsx
02-02-2020,24.6,30.2,26.8,88,128.9,0,4,320,1,C,laporan_iklim_harian-250525094152.xlsx
03-02-2020,24.6,29,27,87,16.6,2.4,4,310,1,C,laporan_iklim_harian-250525094152.xlsx
05-02-2020,26,29.6,27.8,84,0.5,1.5,3,270,0,C,laporan_iklim_harian-250525094152.xlsx
06-02-2020,25.4,28.8,26.7,89,6.6,2,3,310,1,C,laporan_iklim_harian-250525094152.xlsx
07-02-2020,25.8,29.8,26.6,90,0.6,0,5,320,2,NW,laporan_iklim_harian-250525094152.xlsx
08-02-2020,24,30.4,26.7,86,125.2,0.4,4,280,1,C,laporan_iklim_harian-250525094152.xlsx
09-02-2020,24,31,26.4,85,9,4,4,140,1,C,laporan_iklim_harian-250525094152.xlsx
10-02-2020,24.4,34.6,29.1,76,18.6,1,5,330,2,C,laporan_iklim_harian-250525094152.xlsx
12-02-2020,27,33.6,29.5,74,0,6,5,280,1,C,laporan_iklim_harian-250525094152.xlsx
15-02-2020,26,31.8,28.3,83,4.7,0.3,8,300,1,C,laporan_iklim_harian-250525094152.xlsx
18-02-2020,25,30.2,27.6,84,7.2,1,6,270,1,C,laporan_iklim_harian-250525094152.xlsx
19-02-2020,25.2,29.8,27.5,83,17.7,4.4,6,310,2,NW,laporan_iklim_harian-250525094152.xlsx
20-02-2020,24.8,30.8,27.1,87,31,2.2,8,290,2,W,laporan_iklim_harian-250525094152.xlsx
21-02-2020,24.8,31.8,28,82,57,2.5,6,300,2,C,laporan_iklim_harian-250525094152.xlsx
22-02-2020,24.6,31.2,28.1,84,56.8,5.6,5,290,2,C,laporan_iklim_harian-250525094152.xlsx
23-02-2020,25.6,31,28.3,84,125.7,7.4,5,320,3,NW,laporan_iklim_harian-250525094152.xlsx
24-02-2020,26.4,31,28.6,81,6.6,6.2,8,270,2,W,laporan_iklim_harian-250525094152.xlsx
25-02-2020,24.6,29.8,27.1,88,277.5,2.9,3,330,1,C,laporan_iklim_harian-250525094152.xlsx
26-02-2020,25,31.4,28.6,80,3,0.5,4,330,1,C,laporan_iklim_harian-250525094152.xlsx
28-02-2020,25,31,27.4,88,31.5,0,6,300,2,C,laporan_iklim_harian-250525094152.xlsx
29-02-2020,25.2,28.6,27.3,91,0.6,2.5,4,260,1,C,laporan_iklim_harian-250525094152.xlsx
01-04-2020,25.2,31.8,28.1,80,21.5,6.4,5,310,1,C,laporan_iklim_harian-250525094206.xlsx
02-04-2020,25.6,33.8,29.8,73,0,5,7,320,2,C,laporan_iklim_harian-250525094206.xlsx
03-04-2020,27,33.6,29.3,77,0.1,6.6,4,290,1,C,laporan_iklim_harian-250525094206.xlsx
04-04-2020,26,32,28.9,81,5.5,5.9,4,330,1,C,laporan_iklim_harian-250525094206.xlsx
06-04-2020,26.8,32.6,27.3,86,0,3,4,300,1,C,laporan_iklim_harian-250525094206.xlsx
07-04-2020,25.6,32.6,28.6,77,30.6,1,6,280,1,C,laporan_iklim_harian-250525094206.xlsx
09-04-2020,27,31,28.9,81,0.3,6.7,4,290,1,C,laporan_iklim_harian-250525094206.xlsx
11-04-2020,26,34.2,29.4,78,13.8,3.6,7,310,2,C,laporan_iklim_harian-250525094206.xlsx
13-04-2020,25.8,32,27.7,90,14.5,6,4,320,1,C,laporan_iklim_harian-250525094206.xlsx
14-04-2020,25.6,32,28,85,72,4,8,300,2,C,laporan_iklim_harian-250525094206.xlsx
15-04-2020,25.8,31.4,28.1,86,5.4,5.4,6,320,2,C,laporan_iklim_harian-250525094206.xlsx
18-04-2020,26.2,32.6,28.7,77,0,7,5,330,1,C,laporan_iklim_harian-250525094206.xlsx
